tiempo_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1.8665,-5186,4326,-1598,550,28354,8433,4993,48372
1.867,-3774,5059,-2864,-1691,25064,1083,5901,45763
1.8674999999999999,-232,8394,-5817,-3271,23263,-2421,2956,43652
1.8680000000000001,2074,7325,-10332,-1276,17984,-7991,-2996,40861
1.8685,3331,6257,-13723,-2755,19248,-9851,1491,57611
1.869,2256,6226,-15826,-8846,19637,-14794,3074,53841
1.8694999999999999,-6302,6114,-19097,-11162,12026,-18562,3061,34972
1.8700000000000001,-3012,6830,-23465,-10622,7186,-18654,-3377,36113
1.8705000000000001,3340,7591,-20454,-11874,5541,-20209,-13024,36063
1.871,-778,9258,-20684,-10346,7323,-19638,-11201,32122
1.8714999999999999,-10088,8930,-22059,-9984,10851,-17665,-9386,33858
1.8720000000000001,-10281,6613,-18362,-8758,13834,-20961,-18135,25583
1.8725000000000001,-10638,2621,-17027,-10923,10146,-23693,-17743,20637
1.873,-11934,4050,-11971,-12722,7489,-23609,-23701,4474
1.8734999999999999,-10748,2499,-8626,-11028,10959,-21853,-17825,-211
1.8740000000000001,-9115,7524,-10796,-11309,9186,-17442,-17276,-10802
1.8745000000000001,-8848,10132,-10910,-9725,3869,-15134,-14311,-11852
1.875,-7068,12269,-12347,-7282,1553,-14664,-10942,-32524
1.8754999999999999,-7274,7468,-9492,-6022,1716,-13689,-5962,-47933
1.8759999999999999,-8572,5409,-3642,-4356,-4167,-13576,-3388,-16482
1.8765000000000001,-6666,4237,-8858,-3081,-4687,-10690,-6417,-8951
1.877,-4287,5058,-12017,-462,-1484,-10470,-6150,-13007
1.8774999999999999,-5162,5481,-11219,-2284,2459,-10967,-9466,-13550
1.8779999999999999,-2776,7460,-6342,-5139,2793,-7276,-20496,-16474
1.8785000000000001,-2581,7569,-6139,-6153,-771,-9827,-30241,-8764
1.879,-5815,-361,-4796,-5484,-7760,-12521,-25636,-22741
1.8794999999999999,-8806,-3059,-10150,-7901,-13031,-16772,-28341,-18125
1.8799999999999999,-9839,2706,-15569,-8646,-4503,-19008,-32729,-13611
1.8805000000000001,-5958,7654,-9300,-2629,3211,-9869,-9902,-25582
1.881,7689,13626,1514,8433,15763,8904,22176,-26767
1.8815,19193,17316,11096,22899,28471,24407,36671,6287
1.8819999999999999,19673,22479,14689,24867,35913,23966,27360,23545
1.8825000000000001,15189,22365,10983,18409,30208,14416,14794,31983
1.883,8448,18035,4102,12290,17634,-852,3747,22163
1.8835,1883,15106,-2519,8819,12786,1266,-8096,25089
1.8839999999999999,-2361,13384,-3784,6992,11814,6886,7199,27787
1.8845000000000001,3932,9318,3512,5421,11316,13789,15205,24738
1.885,7602,5529,15368,6714,12864,15386,14568,19270
1.8855,10400,5608,20894,7947,11703,7552,5028,20978
1.8859999999999999,17058,12757,26444,9311,20257,10288,5882,24922
1.8865000000000001,18626,18582,31270,14716,22150,17254,14541,39030
1.887,11126,20071,28509,17926,19123,20332,16132,54321
1.8875,9293,14906,17211,18578,18874,18456,5929,35628
1.8879999999999999,7609,15988,9340,15980,19181,13364,358,19473
1.8885000000000001,6694,17963,6831,13069,18759,12103,10053,39831
1.889,5182,11799,-172,9141,21087,9903,13668,39193
1.8895,4496,11143,7261,5911,17136,6736,12638,47149
1.8899999999999999,5903,10094,21928,6869,8617,7723,9076,48368
1.8905000000000001,7109,11037,21430,5736,-6940,5408,758,29173
1.891,8276,10481,35781,6796,-5877,9798,5593,40911
1.8915,5471,13209,39269,7668,5803,9996,1394,33500
1.8919999999999999,5125,12105,31368,9417,12648,7910,-8279,24102
1.8925000000000001,6185,9315,24505,7976,15936,8427,-12396,16744
1.893,5507,9019,29186,8363,13364,11140,-8582,2434
1.8935,9018,10267,29222,13127,14796,11413,-5682,794
1.8939999999999999,7453,11179,21369,10141,8171,8364,-11669,-116
1.8945000000000001,4377,11943,4796,-2974,4299,1733,-15799,-19553
1.895,3362,10262,-12072,-20649,-2879,-5303,-28860,-27834
1.8955,-1712,5157,-35125,-44789,-12504,-21757,-45168,-30904
1.8959999999999999,-11304,-4995,-55527,-61932,-18833,-38930,-50911,-22246
1.8965000000000001,-29557,-16574,-70190,-64040,-23549,-36814,-49794,-29050
1.897,-41169,-20717,-69674,-56484,-23684,-18857,-46490,-34103
1.8975,-46712,-20936,-30204,-23946,-6308,1160,-26374,-25979
1.8979999999999999,-31722,-12628,20688,28810,28009,13198,2989,-26014
1.8985000000000001,2711,7329,61348,76323,45878,21095,32791,-3031
1.899,37719,34152,72598,90739,55126,24345,36272,1804
1.8995,60688,49743,74419,86268,52695,33844,28584,-6729
1.8999999999999999,55154,47583,79456,76994,45238,46045,33933,-3630
1.9005000000000001,33308,24208,66674,54483,15206,40645,27137,-2266
1.901,2208,-3310,37963,25721,-13189,11824,519,23566
1.9015,-13319,-16370,18020,3217,-16472,-8063,-16446,20658
1.9019999999999999,-1774,-10632,6373,-11294,-3505,-18492,-18031,-2902
1.9025000000000001,4421,4026,6190,-15701,10639,-32211,-21169,-17752
1.903,11851,23614,-437,-12756,22367,-29636,-11786,-10739
1.9035,20739,44101,-15823,-16736,28252,2023,1589,8994
1.9039999999999999,19995,49049,-18779,-19799,27815,33351,9946,20263
1.9045000000000001,13549,34703,12759,-7887,25987,45528,20731,34438
1.905,2976,12139,48891,26863,38349,41182,27219,28799
1.9055,6391,3897,57845,56610,58294,31064,18141,40463
1.9059999999999999,20594,15456,49544,55354,48242,24913,17331,69343
1.9065000000000001,28741,29688,42251,49288,42139,30166,24219,77760
1.907,23553,29133,35021,36606,40408,35363,43907,60446
1.9075,11581,20251,31719,25626,38736,32307,37149,40017
1.9079999999999999,5513,12684,31717,22898,31612,30348,27791,22377
1.9085000000000001,11829,11676,36662,21516,23239,26834,28321,26903
1.909,17313,17893,43367,23958,21498,23814,14707,50191
1.9095,13063,14813,35544,15535,13792,20205,-75,74791
1.9099999999999999,4406,6744,12119,-3292,8846,10676,-2782,62602
1.9105000000000001,-3077,7666,-13176,-22472,5648,693,-9847,33967
1.911,-4019,12453,-17142,-29951,220,-3331,-19118,28178
1.9115,-6074,6031,-3071,-21122,-1485,3439,-756,11461
1.9119999999999999,-12129,-2526,11985,127,3930,14899,22944,17659
1.9125000000000001,-10177,-3902,13854,15072,8490,12283,7266,34056
1.913,-2339,4890,10669,14171,15513,771,-2756,14638
1.9135,6587,12094,8798,13100,19313,-2737,-11027,8807
1.9139999999999999,8658,12189,5191,15073,16866,2697,-15179,11356
1.9145000000000001,7907,8810,7856,13058,12630,6317,-17957,-2663
1.915,2968,3352,4205,5861,-7507,-2592,-26589,-49572
1.9155,-2836,3599,-5966,649,-12768,-7762,-13097,-38226
1.9159999999999999,-3899,3312,-25357,-1941,-675,-2729,-11433,-26055
1.9165000000000001,-6987,3573,-29683,-4217,-1631,-2221,-9939,-35392
1.917,-10288,2601,-14977,-10842,-7607,-4863,-20706,-42059
1.9175,-10903,-816,-14768,-19915,-8336,-8508,-20452,-57127
1.9179999999999999,-7431,1828,-24564,-24796,-4341,-11636,-20891,-43872
1.9185000000000001,-4362,608,-28969,-25842,-7860,-12201,-13544,-35492
1.919,-8285,3034,-26916,-17622,-1666,-5874,-6051,-16960
1.9195,-19489,454,-5101,3244,7541,4763,-2556,-3317
1.9199999999999999,-9741,2303,16896,16381,10736,6196,543,6022
1.9205000000000001,15098,13481,15714,20790,10877,-1123,3855,9642
1.921,28431,21256,5004,17007,14013,-11264,-3093,6013
1.9215,21509,20661,-10307,8391,12876,-12942,-18564,4816
1.9219999999999999,4371,10607,-12169,-890,7928,-3868,-22616,12756
1.9225000000000001,-15957,-64,5639,-2261,4668,9962,-7075,33120
1.923,-16037,-2823,14647,1039,3204,18599,-3301,38189
1.9235,-5289,7458,31219,8403,10260,16350,-1080,25258
1.9239999999999999,2348,14789,42703,16879,19840,14955,4417,30968
1.9245000000000001,13894,19465,50149,27942,26075,22997,4385,41264
1.925,21031,21104,48420,27555,22334,24736,6878,39818
1.9255,17971,14009,36078,21000,16026,20121,11506,45858
1.9259999999999999,11504,14258,21152,16841,20116,12501,6674,42488
1.9265000000000001,9109,12761,13366,12323,19962,8785,5211,53911
1.927,9131,10371,7829,9094,20219,8383,5869,57509
1.9275,6526,10314,1276,5848,19789,5954,405,52961
1.9279999999999999,9231,14701,-1231,2976,21458,3870,-103,62370
1.9285000000000001,14000,19379,-5686,3009,21598,6595,-1979,55007
1.929,4701,16212,-9620,1294,19121,6705,-3893,44345
1.9295,2858,14049,-17038,-3583,15013,491,-10319,24463
1.9299999999999999,6286,13007,-26501,-14341,12211,-18892,-13159,13636
1.9305000000000001,7196,17199,-36440,-16206,8646,-38710,-20531,-10491
1.931,9976,8404,-71679,-27394,8451,-51636,-25162,-5444
1.9315,4281,-706,-102637,-36201,1530,-70214,-33874,-18451
1.9319999999999999,1869,-436,-104704,-41834,-8803,-78476,-37909,-17705
1.9325000000000001,-8259,4648,-49966,-40340,-15729,-53165,-36810,-25244
1.9330000000000001,-32808,877,30491,-25657,-8199,7579,-9195,-28731
1.9335,-27292,880,113985,24766,13453,68950,27217,-5437
1.9339999999999999,4769,6952,154227,66916,33304,93083,45980,5467
1.9345000000000001,31345,15933,141151,73846,35771,82613,46714,14209
1.9350000000000001,46388,24871,124188,76494,36611,85113,44501,15737
1.9355,46113,27708,102258,74141,38174,90639,41467,21398
1.9359999999999999,36367,25757,65380,55948,28400,72068,31463,1974
1.9365000000000001,24355,23903,40505,36732,23646,44298,17132,-24089
1.9370000000000001,11873,14804,29434,22500,20698,24785,11281,-38648
1.9375,4864,12799,17623,14442,12298,10987,-2088,-40386
1.9379999999999999,1224,10839,9930,9349,5663,1437,-9510,-31281
1.9384999999999999,-1485,7662,5301,4094,6254,511,-10361,-33466
1.9390000000000001,-3798,8871,5051,883,6825,-1613,-7627,-39987
1.9395,-6087,6554,4475,707,7656,-534,-3446,-54937
1.9399999999999999,-7164,4559,-1528,-2860,5719,-1109,-6196,-65907
1.9404999999999999,-4561,7484,1438,1664,15083,4109,6369,-27192
1.9410000000000001,-1925,10213,4961,3661,13407,471,4164,594
1.9415,2789,12318,3923,4666,7015,-2822,5780,5925
1.9419999999999999,4938,14611,3364,3689,5728,721,2526,10689
1.9424999999999999,4005,14539,3511,1706,12989,6968,-4043,18426
1.9430000000000001,5301,11336,5549,4227,22756,9217,-8082,29109
1.9435,7262,10756,318,1689,26528,6530,-1387,48628
1.944,7914,7234,-13181,-9066,15798,-5395,-489,46648
1.9444999999999999,2828,8363,-24327,-22797,5499,-22917,-11134,39818
1.9450000000000001,-1820,7408,-32291,-33743,-6217,-31862,-21464,30671
1.9455,-7604,3948,-40085,-32089,-13905,-26884,-23675,35771
1.946,-16519,-2277,-23262,-18075,-7321,-10359,-19419,43404
1.9464999999999999,-24046,-6861,15761,4599,4818,17839,3518,44186
1.9470000000000001,-14936,6211,50951,20788,17458,23648,10793,51141
1.9475,8655,16604,52896,23623,23691,16488,286,59919
1.948,19830,17634,44338,24761,30119,18418,1700,75676
1.9484999999999999,18259,20248,39433,24806,35261,21116,8006,81343
1.9490000000000001,11512,24577,27259,24346,29994,14679,10389,68578
1.9495,5948,24156,12115,13615,20410,6579,12781,39859
1.95,4967,20149,16683,5034,17378,4941,7937,21626
1.9504999999999999,4444,14929,14630,7096,16146,6427,4131,31881
1.9510000000000001,134,14273,11037,8744,13553,8200,1739,27957
1.9515,-2019,12843,15131,6913,11204,4379,-2919,21308
1.952,548,7473,18028,5535,11839,3276,-10613,8214
1.9524999999999999,-1029,11383,10505,6139,11613,4852,-15592,363
1.9530000000000001,-3980,9394,5483,-1391,13033,-372,-10332,-10367
1.9535,-4050,3178,133,-6002,5034,-7666,-3265,-14071
1.954,-3726,-804,391,-124,1628,-4665,-4269,-4729
1.9544999999999999,-3041,-1710,2173,3086,2830,-1607,-7506,-9319
1.9550000000000001,-2888,701,-3063,1363,2095,-6234,-16202,-4348
1.9555,-2771,396,-26627,-15966,-2041,-16584,-26316,-25268
1.956,-4272,-2842,-62846,-42702,-20001,-32732,-50260,-39469
1.9564999999999999,-11849,-11357,-75509,-64269,-32367,-47350,-64501,-26420
1.9570000000000001,-24187,-11391,-63063,-60532,-33314,-43754,-55661,-9014
1.9575,-40007,-17012,-30631,-24211,-18749,-19217,-26665,-13449
1.958,-30851,-9421,12330,19786,968,10073,7257,-9697
1.9584999999999999,14702,12864,41082,47371,17636,28432,22823,1844
1.9590000000000001,57379,40894,31123,48065,27034,20883,20593,-6822
1.9595,58981,54750,15644,34128,28743,9521,17704,16091
1.96,29586,41222,31878,25428,17422,16462,17993,28293
1.9604999999999999,-1338,10956,54234,39081,18261,38502,35169,15161
1.9610000000000001,-5888,4240,52649,45326,21682,41927,32344,17298
1.9615,12998,14352,45750,42872,23483,30894,24101,6390
1.962,26026,23443,55946,48500,28654,27825,26601,13735
1.9624999999999999,33675,30173,66969,50412,34284,33440,27044,4386
1.9630000000000001,30418,31599,55005,46410,36171,36587,24883,15849
1.9635,17544,26655,28216,31276,29451,24338,14266,29579
1.964,12895,15070,18536,17514,18718,7174,3356,19326
1.9644999999999999,6674,6722,8971,7574,10830,1522,-4392,11436
1.9650000000000001,-3523,3,-4367,-2009,10854,1298,-10891,-4172
1.9655,5796,3465,-2527,-4407,23348,8645,2993,43451
1.966,6499,8954,11361,1574,21702,9302,2039,43976
1.9664999999999999,4010,12885,27104,8881,18201,11085,5156,34756
1.9670000000000001,6642,14703,39875,16294,20184,17806,14413,33683
1.9675,11289,11831,42584,21599,23443,21556,4496,26043
1.968,10342,7252,29103,12738,24892,14006,-5679,17574
1.9684999999999999,7942,11241,18048,4599,27826,11033,-4382,32324
1.9690000000000001,4028,16679,10403,2643,28777,6449,-4884,29384
1.9695,3100,9701,7294,388,21904,5101,-4786,38307
1.97,1789,4424,5676,-1804,14149,4346,-9054,45466
1.9704999999999999,431,2714,2769,-3050,13187,2720,-13615,36264
1.9710000000000001,2148,5267,2076,-3402,17230,3671,-3346,10386
1.9715,3888,8938,3301,-506,13561,4891,1780,-13260
1.972,3758,10359,2184,1424,9938,7244,-7929,-15272
1.9724999999999999,5003,8327,1834,-825,10650,4677,-12759,-5965
1.9730000000000001,2995,12072,644,258,5148,-2434,-11111,-13702
1.9735,-2003,8658,-307,-753,-4790,-5656,-4504,-20337
1.974,-2749,2186,-871,-3503,-6632,-8169,-3609,-21944
1.9744999999999999,-1768,-1205,-6461,-4452,-4806,-5649,-8090,-8318
1.9750000000000001,3627,4009,-8441,-3476,1524,-4361,-13472,-312
1.9755,199,9336,2182,-366,4245,-2289,-5033,-4927
1.976,4301,9543,1959,808,7803,3041,-5062,-12701
1.9764999999999999,538,7487,-8314,3180,7824,4460,-2802,-16036
1.9770000000000001,1819,7514,-12867,2993,7591,3882,1991,-37146
1.9775,-8064,8056,-22534,-4378,4036,-1242,-10413,-40360
1.978,-7620,4449,-38192,-26917,-6500,-7162,-20376,-29904
1.9784999999999999,-7612,1450,-51444,-44676,-20086,-18105,-23411,-24561
1.9790000000000001,-10349,2668,-48586,-42630,-25067,-20402,-30824,-27284
1.9795,-18770,-2950,-24764,-16854,-13027,-9437,-23223,-13909
1.98,-15893,1240,17343,24345,8172,9095,7643,10502
1.9804999999999999,3901,16884,42488,41258,23961,15601,20653,13838
1.9810000000000001,22588,34090,51661,42661,29834,12294,24837,20414
1.9815,30509,32948,52720,41193,28426,8233,16622,33470
1.982,28246,24595,40002,27815,18998,6667,6188,20531
1.9824999999999999,17272,17901,4108,8994,7174,1632,-3932,5386
1.9830000000000001,1758,8944,-29072,-10146,4291,3968,-6038,-185
1.9835,-11752,3568,-20917,-17344,5083,12298,-6731,22002
1.984,-18152,4486,-2520,-14974,9468,16069,819,16848
1.9844999999999999,-3119,13621,-13771,-19060,9659,-5264,-1133,11224
1.9850000000000001,4394,15467,-14806,-9949,9051,-22178,-4599,22410
1.9855,3759,7865,77,12721,25629,-11969,-4375,48800
1.986,-4872,8351,25314,28854,34928,16974,8839,70208
1.9864999999999999,-1846,10812,52543,42871,42266,40032,23592,74774
1.9870000000000001,16946,15741,72679,50056,41763,45434,30418,71368
1.9875,30608,23665,76937,43763,35778,41288,25638,53766
1.988,42410,30890,75226,30854,37036,37556,14409,58641
1.9884999999999999,38420,31999,68396,20083,29104,33363,8194,50326
1.9890000000000001,16426,17549,62808,17473,13976,32483,8457,49669
1.9895,5254,3332,50993,25154,19084,26613,11087,40534
1.99,2206,-787,35123,23510,9697,14229,5866,25337
1.9904999999999999,9013,12435,28502,24746,14126,14073,19199,62005
1.9910000000000001,16127,16159,22628,24026,16325,14333,14938,59858
1.9915,15631,12829,20703,20458,14825,16374,17530,38121
1.992,11898,10197,6013,14090,15049,9759,11093,25994
1.9924999999999999,9816,12549,-34930,-3481,6647,-19916,-9142,19414
1.9930000000000001,3712,16539,-57084,-15759,4796,-43254,-23985,12591
1.9935,-42137,-8874,-22733,-11968,7223,8552,8034,-26092
1.994,-42555,-3895,8979,-792,7123,19679,12841,-33120
1.9944999999999999,-12887,5603,27314,10670,7053,20330,3524,-14681
1.9950000000000001,18341,18868,49732,25768,11343,22494,1313,-3561
1.9955000000000001,28234,18403,60883,32669,9388,28877,-9963,-3462
1.996,18824,5593,51127,21564,-5414,23369,-14335,-7934
1.9964999999999999,4884,-8454,26695,3035,-10863,1266,-25104,-14014
1.9970000000000001,-5889,-12333,429,-15033,-5678,-11491,-24926,-31870
1.9975000000000001,-12271,-2259,-20530,-21487,4678,-16419,-31443,-48424
1.998,-10401,6524,-30950,-25481,8362,-17594,-28356,-52584
1.9984999999999999,-1127,12807,-49321,-30099,4513,-12829,-9126,-53671
1.9990000000000001,1654,19516,-60668,-27989,3801,-13138,-6461,-42673
1.9995000000000001,-12255,16814,-53561,-26426,396,-27526,-6317,-15338
2,-31931,4856,-36592,-19762,-4461,-20901,-6247,-1153
2.0005000000000002,-36428,-3475,-34977,-14102,622,-6893,-2385,8408
2.0009999999999999,-19563,-156,-13059,360,7455,6449,1676,2813
2.0015000000000001,12366,7251,48159,25766,16606,22411,429,14479
2.0019999999999998,33151,17884,84980,42914,23156,33816,4996,15319
2.0024999999999999,41950,28681,86471,45194,27262,37594,8559,13165
2.0030000000000001,45316,30906,73252,43518,32476,41664,11349,24899
2.0034999999999998,37084,25924,57618,34144,31219,40982,7097,18613
2.004,22428,15917,37419,22318,26741,32974,521,18183
2.0045000000000002,6856,8873,20225,10114,19634,10239,-7096,22034
2.0049999999999999,-2207,8380,1885,-3407,12562,-37701,-13744,21228
2.0055000000000001,-12232,4887,-28223,-10630,10866,-79053,-25800,21575
2.0059999999999998,-20584,-132,-50047,-18029,11047,-72937,-29234,28553
2.0065,-26550,-4130,-54068,-23772,7899,-28484,-22557,34731
2.0070000000000001,-22382,-3091,-11151,-14661,10914,24343,-9536,38829
2.0074999999999998,7859,6175,30473,-776,20135,39932,7256,52274
2.008,20593,16913,42891,1735,23308,29396,10805,62076
2.0085000000000002,37901,24765,41578,2953,28684,33088,7983,59793
2.0089999999999999,41682,26641,52929,19104,34975,52849,15646,55933
2.0095000000000001,18607,15396,52428,31409,36274,55698,28184,29315
2.0099999999999998,-2812,9491,32193,27293,28895,40722,32917,22541
2.0105,-6123,9796,15429,25977,30323,30091,21858,25728
2.0110000000000001,3903,16655,20376,28846,35961,22149,9273,20563
2.0114999999999998,15240,19686,26115,20729,26757,14052,-4277,-216
2.012,21008,17538,11408,8359,15872,-2062,-20691,-7775
2.0125000000000002,19294,18325,-9172,-2979,10746,-10700,-18904,-11578
2.0129999999999999,9759,14054,-23417,-9812,11659,-8746,-18722,-12382
2.0135000000000001,1323,10723,-9511,-4833,17915,2501,-16546,-10184
2.0139999999999998,-8797,5107,22106,13633,19817,22153,-11371,2128
2.0145,-8052,2923,33683,21222,21472,22472,-5759,-10225
2.0150000000000001,9265,8088,37794,23394,25748,12412,3469,16857
2.0154999999999998,17158,17188,35425,24391,18465,11879,-801,9837
2.016,12991,18277,21519,17281,7417,16051,1036,-10207
2.0165000000000002,6428,17194,701,-4824,-8862,8779,-7775,-34065
2.0169999999999999,1909,16382,-17524,-26256,-19307,-3123,-19757,-56074
2.0175000000000001,-4331,14899,-18244,-35054,-21180,-8590,-24273,-60831
2.0179999999999998,-1741,2184,-2924,-9225,-12156,-7064,-9179,-18959
2.0185,-8997,-9664,13983,33704,7630,-3281,1352,-8429
2.0190000000000001,-7360,2826,-1743,49178,21381,-2472,5413,-9230
2.0194999999999999,-62,18646,-18791,40204,18546,-2596,3113,6309
2.02,8181,23069,-10037,29590,9231,3416,2896,13238
2.0205000000000002,13398,16906,5514,26524,9441,13468,6877,13681
2.0209999999999999,19111,13106,11472,17733,5491,17306,5004,16993
2.0215000000000001,15489,7433,11423,7062,6401,11157,-79,-301
2.0219999999999998,9031,5069,8074,-3252,2043,4163,-3871,-20999
2.0225,-3017,4649,11312,-4856,-147,-3679,7434,-29260
2.0230000000000001,-7451,-3338,9749,-1647,1189,-4056,9604,5088
2.0234999999999999,-5737,-16,9868,-1612,-4079,2633,8573,32804
2.024,-9386,5142,8066,-2772,-99,6328,-1896,38853
2.0245000000000002,-12009,8033,8529,-2984,4095,4531,-2238,60039
2.0249999999999999,-9204,9487,6366,-916,4921,5001,11611,55259
2.0255000000000001,-3001,10704,5541,1101,9823,5633,24723,56753
2.0259999999999998,-281,13391,10326,79,6930,-366,9029,70037
2.0265,-1806,7059,17688,-2534,2129,-1454,-3879,70171
2.0270000000000001,-2906,2371,20225,-3820,1888,-2457,-3956,57757
2.0274999999999999,-4062,6864,14669,-6152,9000,-9385,-6309,51147
2.028,-2696,13246,7980,-10962,13286,-13604,-10974,38454
2.0285000000000002,720,14001,10106,-4772,14310,-4645,2276,30108
2.0289999999999999,7472,15212,21299,10372,28269,9726,19986,40501
2.0295000000000001,14184,20233,27091,20558,38923,19838,24332,53667
2.0299999999999998,16850,24824,23991,18507,34087,19743,19916,31053
2.0305,20081,21676,-3939,6192,23785,-1456,2626,9716
2.0310000000000001,31800,21747,-71579,-16371,18518,-59978,-28139,-10777
2.0314999999999999,32789,15024,-128721,-42162,8581,-96372,-42206,-22258
2.032,476,828,-123267,-62910,-5282,-80561,-41087,-37972
2.0325000000000002,-52903,-10791,-58876,-68324,-9864,-29382,-26667,-28879
2.0329999999999999,-71055,-21168,33086,-28284,3695,21409,1340,-3988
2.0335000000000001,-46707,-18174,96208,27798,18223,51254,18566,10503
2.0339999999999998,3323,5499,120764,62616,29029,56969,28882,16332
2.0345,51247,30940,127578,81261,39950,66857,22052,2386
2.0350000000000001,60143,42659,125933,86151,52301,80589,23561,5533
2.0354999999999999,41882,35679,92808,64641,43864,71061,22819,20134
2.036,17911,21328,58738,28095,20153,52224,10678,7903
2.0365000000000002,7817,12146,29897,-8177,4504,32300,-9351,-1312
2.0369999999999999,-1821,7651,4472,-27543,-3097,10516,-34809,-30892
2.0375000000000001,-4658,3618,-12759,-16368,411,-7487,-27835,-25635
2.0379999999999998,-9679,-5291,-21461,11781,6713,-8746,-11290,-7798
2.0385,-6660,-3253,-28149,20956,9179,-15042,-4338,-12929
2.0390000000000001,348,7138,-46561,9624,9144,-25335,-9125,-20728
2.0394999999999999,2024,10664,-67364,5196,12793,-18767,-9938,-39326
2.04,180,7339,-26461,11087,19501,8053,7585,-7636
2.0405000000000002,-3866,634,-3682,13167,11901,15894,7222,-6021
2.0409999999999999,5501,3389,11603,12221,1473,12285,-6222,1956
2.0415000000000001,16406,8901,24254,11299,-7509,4370,-25277,-5084
2.0419999999999998,12868,9309,31501,11331,-8262,3860,-28963,-2209
2.0425,3875,12449,27348,-208,1799,7573,-20711,12028
2.0430000000000001,469,17785,1232,-21961,2816,2421,-11663,12512
2.0434999999999999,9990,24825,-26993,-45796,-11301,-11741,-8213,8951
2.044,20743,20081,-27684,-45282,-11381,-22183,-3291,11306
2.0445000000000002,17421,14157,10541,-15617,-2837,-8345,13246,8036
2.0449999999999999,-4785,3613,62260,32262,26231,26463,43358,22295
2.0455000000000001,-15536,-3577,94012,71256,49193,45514,60021,50824
2.0459999999999998,8987,13774,87608,78571,51706,31225,56109,64154
2.0465,40031,36112,83947,78896,59089,18434,53488,53039
2.0470000000000002,55218,45033,80111,76325,63538,28707,52465,44129
2.0474999999999999,47438,43311,70634,65023,53689,50315,48823,36962
2.048,31056,38489,51244,46813,38640,61059,43329,30861
2.0485000000000002,18991,26119,36454,29186,38089,49290,24734,33211
2.0489999999999999,7303,11194,19074,17813,30378,32658,12166,26673
2.0495000000000001,-1756,-909,-1208,5497,20073,19136,-374,30928
2.0499999999999998,-6959,-4483,-6790,-4447,9653,7625,-11796,28473
2.0505,-14176,-3791,-2455,-5723,2914,5000,-16081,42234
2.0510000000000002,-8551,-1648,-3647,-10135,-922,-1239,-24519,36008
2.0514999999999999,-6407,1232,-5985,-11176,1046,-4401,-22878,20524
2.052,-991,2673,-5645,-10878,3171,-3507,-18779,20656
2.0525000000000002,3474,7674,4170,-4085,3873,-3201,-16468,27236
2.0529999999999999,-814,14396,7189,-5557,711,-4410,-24995,15298
2.0535000000000001,-3091,11006,-227,-3757,2219,-1932,-19675,-3482
2.0539999999999998,-3366,8234,-954,-4655,3174,-1102,-16555,-21222
2.0545,-11339,2457,-4089,-13204,-5522,-5184,-11306,-14846
2.0550000000000002,-20230,1055,-11399,-14355,-6417,-4478,-9315,7836
2.0554999999999999,-17950,2351,-21427,-18447,-3883,-8278,-11274,13631
2.056,-9596,1958,-25154,-15598,-4457,-8722,-20527,12019
2.0565000000000002,-15061,-2482,-10791,-6002,-5912,-4021,-21819,-661
2.0569999999999999,-10726,-222,-5673,3511,-4720,38,-18114,-3792
2.0575000000000001,-3464,4534,-7781,5593,-1139,-4120,-16086,7044
2.0579999999999998,4548,11021,-3454,6176,4534,-2519,-11583,3138
2.0585,8021,13238,-2322,5061,1664,-3007,-10294,159
2.0590000000000002,5824,13574,1368,1407,-4071,-3944,-23049,8883
2.0594999999999999,2944,11263,46,278,-6839,-4384,-23854,-8871
2.0600000000000001,4678,7866,191,-2640,-5251,-1737,-17757,-20157
2.0605000000000002,5371,6357,164,-4036,81,2944,-18279,-2872
2.0609999999999999,6351,7019,1061,-304,5668,5959,-8569,2157
2.0615000000000001,8743,15278,3099,1463,8003,10673,-149,8194
2.0619999999999998,9468,8890,3206,4301,5394,11484,929,10516
2.0625,5864,6231,6425,2253,3713,9745,-4054,49773
2.0630000000000002,10345,2456,11745,-3196,720,3068,-6993,46853
2.0634999999999999,5361,-229,5858,-7904,1908,-1564,-11537,8029
2.0640000000000001,-9829,536,1553,-7006,-1757,-5309,-20331,12177
2.0644999999999998,-14404,1876,2831,-5964,571,-6825,-23229,5544
2.0649999999999999,6824,17000,-18652,-6319,17342,-25828,-15722,16469
2.0655000000000001,31409,26386,-46705,-11024,19988,-54221,-21702,16721
2.0659999999999998,18068,16286,-69394,-21742,17574,-55869,-13569,10677
2.0665,-15572,-1142,-52524,-23097,13832,-21305,-1124,21927
2.0670000000000002,-43646,-9151,-24686,-16035,16032,11011,4227,14790
2.0674999999999999,-28838,-4927,13639,3711,24303,24467,21019,23049
2.0680000000000001,12054,18171,54904,31014,33389,32351,22523,35316
2.0684999999999998,38414,38490,85713,48975,39538,43589,25445,26999
2.069,47254,37509,94558,51206,38750,49483,24165,28489
2.0695000000000001,38294,28496,80822,40482,32636,43609,26565,28877
2.0699999999999998,22879,23500,55771,30058,23953,33880,29691,14364
2.0705,11425,12475,22548,13184,15278,20323,17020,3322
2.0710000000000002,213,3481,6522,4379,10428,11000,1903,-9217
2.0714999999999999,-6041,2542,7690,5469,12305,5228,564,2833
2.0720000000000001,-2420,-551,13156,6777,14186,3247,-6959,-8253
