tiempo,paquete_id,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4.4,990214,6689.203652011154,23429.567543955603,-54144.196503875166,-5445.338139679134,19083.16809376792,-21568.87450603134,6670.150752863927,25286.31910698705
4.4005,990215,-36919.155888664776,-5055.640509765795,-275.080986396928,-3735.4595919047697,3251.553507074912,9551.02955866593,12731.187657326522,20451.566253664914
4.401,990216,-51172.30917946911,-24764.233532869188,39614.451915734295,6563.830841296535,-8347.684599752107,18513.421330686127,9945.752137665713,9646.771086707737
4.4015,990217,-30002.76758760398,-25809.296615494313,49920.98733203154,19422.855015736084,-11462.4722872442,6290.735701218571,-2408.000516536282,-5952.04104210743
4.402,990218,-3559.5615238936552,-18651.18734075384,42815.96127086635,25899.788124221235,-11851.711215307056,-432.44282062433194,-13780.741979446539,-20440.10451506215
4.4025,990219,-450.76257223765424,-17358.984517957208,38321.13558329608,22281.214637451165,-15955.847649263142,15161.421738329125,-14616.900774596124,-27381.276445022253
4.403,990220,-17158.983655047192,-22756.90306695785,42199.81893968049,13016.856981829653,-22818.456648109237,39296.25451404877,-6941.208893266707,-24837.378172177894
4.4035,990221,-29266.395706777144,-25607.999557108473,45893.20040483691,5749.06410487285,-27319.875951424903,47228.308163257534,-896.7102514749713,-15779.59120618179
4.404,990222,-23261.290008114214,-21056.260998351005,42119.8446000964,4112.6203184215665,-27745.134285075703,33996.59864851402,-2847.9139683446665,-5318.464307146398
4.4045,990223,-7731.284038088415,-13411.405041651522,33209.39412549835,5626.425813389807,-26178.941242538356,16706.884561743398,-9482.32266068916,1261.24848233589
4.405,990224,2559.027987099609,-8233.837456638987,24634.18318479594,5864.404255804773,-23437.46316944147,11066.056581015298,-12979.392398365977,527.0210157307956
4.4055,990225,2841.722461828551,-6084.957455605392,17393.157822285466,3487.398557346667,-18283.560480810323,15576.157840092248,-9365.005498782624,-5564.913246354585
4.406,990226,-2452.847716421177,-5172.79285091976,10053.829772393687,814.1444454856028,-11489.913884016318,19080.69281731877,-1302.5847909066024,-9530.527792934205
4.4065,990227,-7929.949050773956,-5163.541322478657,3771.58916746217,358.8688832115424,-6491.253358483342,15571.706680271358,5229.914340879416,-5347.335340088532
4.407,990228,-10138.730719478268,-5829.887540630732,745.3539025073434,1895.2032008802234,-4902.525370894704,7504.355302777537,5981.897601889092,4744.333622949506
4.4075,990229,-7137.078823895703,-5017.674831044019,-326.32747186806444,2999.722927928262,-4490.715739661735,-742.6892651755663,1580.4786736553747,13134.284530061452
4.408,990230,-294.79109645593735,-920.3541527141804,-3079.699836574468,1798.1290759106519,-2940.2681026333653,-7098.904376107646,-3267.495793035082,15803.384281610028
4.4085,990231,4944.375385915618,4667.384800125099,-8022.957827452348,-1167.122738811206,-1016.7376890209466,-10322.565119610963,-4253.744481103597,15171.367669958347
4.409,990232,3844.2232892136035,7574.149233522003,-11572.937458695955,-3552.1184232405813,-357.711581784034,-9015.915886767873,-1369.5405446957839,14449.851372448617
4.4095,990233,-2005.7932763377412,5867.409582471693,-11305.72217477036,-3554.058795441324,-371.2138428120534,-4215.791756688457,2184.3498515435476,13400.8204120347
4.41,990234,-6229.64513311364,1975.5133279709794,-9464.292032439345,-1730.6525396953593,563.6897321008764,-626.7903009105139,4294.999161720965,11217.177784366042
4.4105,990235,-5155.467534636064,-267.67230189233123,-9679.958944820342,-370.9728256603494,2313.2690399110425,-2370.244387065718,5305.202180436365,10225.844773727407
4.411,990236,-1556.0907279629882,345.70545751039754,-12075.063826646041,-980.4333309664671,3612.920340594839,-7787.744187089734,5068.1003997718635,13372.605874788127
4.4115,990237,23.002422934667266,2235.035434466125,-13528.048478435783,-2774.234695929914,4616.6249625367345,-10855.537234061427,1522.8125887150545,18760.344999774534
4.412,990238,-679.0882239156408,3884.15330029427,-11947.944009892564,-3973.4311194740058,6559.703718913272,-8462.837621200386,-5711.990977211703,20331.43493248675
4.4125,990239,-495.86148924963436,5156.794203422493,-8612.702217725864,-4109.767990073431,9122.407082440677,-4324.4470296774325,-12395.008314205566,15658.58575506875
4.413,990240,1694.122314598565,6068.704376178481,-6306.547629131968,-4273.119887206567,10497.737452463614,-4146.079909283777,-13325.064639416136,9790.247921797778
4.4135,990241,3354.6705789060334,6082.513609254416,-6396.8894249113055,-5206.882943460008,10542.612170794027,-8448.833445320739,-8022.772590730274,8095.5820454678405
4.414,990242,2324.720989781057,5145.687281169237,-8204.890589694214,-6197.776050187642,11513.378766526677,-12627.241847316387,-310.44456117594746,8356.566010897217
4.4145,990243,0.4921594531115261,4147.053195899814,-10139.917389094933,-6281.280464774705,14388.314348721211,-13382.736804458526,6358.986000263473,4909.088953990542
4.415,990244,-822.889978632842,3509.9907278318806,-10456.712672761652,-5625.142372244434,16285.679213840182,-12034.507117509085,10333.41837123351,-1189.8361717575608
4.4155,990245,38.66056125866271,2273.2616666444173,-7953.82252512953,-4971.875083209565,13363.337774854983,-10925.293764841586,10413.782649414901,-2238.0512789922795
4.416,990246,304.638987222017,-83.95506327624116,-3625.910389011873,-4429.449220269833,5594.812133733624,-9487.519883212906,7013.935954762346,4713.4474800528715
4.4165,990247,-434.16437865509397,-1346.4571627527957,-943.7217125112243,-3683.1142575213707,-2653.4291834267196,-5965.41996530581,3599.806714207455,11426.499945965556
4.417,990248,996.8225742405493,1728.0748759068317,-2190.0604207023257,-2890.3444120536587,-6761.960513411609,-1412.6808970896882,3174.1513055867626,7355.997487523137
4.4175,990249,6155.457730658573,8336.683882192869,-4427.53898664184,-2419.865793344876,-6042.227836395204,1072.3819483340285,4138.699128384182,-6813.590073187733
4.418,990250,9768.432596351004,12217.263624137271,-1697.7985501758085,-1880.9905483334132,-3710.1107739295694,1191.1476391576816,3073.3357273310376,-18961.279714538206
4.4185,990251,4755.045768034645,7965.016521195957,7499.481289921558,-305.67936909672153,-2981.6049400466736,2098.9370850346677,406.5208739458276,-19437.71722898926
4.419,990252,-6530.164380832572,-1470.0858880032183,16858.8905852413,2381.913431575629,-3904.2385630531176,4528.078709258687,-467.9491870177162,-11396.444707168996
4.4195,990253,-11671.454452169699,-6449.485942607675,18318.43696259678,4546.8324590472785,-4490.4720027167305,4051.085532991847,1284.8439313877861,-5589.786488529594
4.42,990254,-2883.283701829515,-1443.5913849998774,10710.97470713731,4176.359883047267,-3970.8222303128778,-1974.7066262592293,3191.2897621549637,-7806.2204089380375
4.4205,990255,11708.558017218475,7787.072844733188,879.6520192982405,1250.7212431444307,-3425.253435325516,-7959.052728274892,3737.606929854428,-13979.30489064835
4.421,990256,17258.64699446049,10768.330926743494,-3534.785198836772,-1821.5973129783897,-3468.507744067644,-6320.428308555931,3857.2603433756167,-16738.91970014086
4.4215,990257,10558.690608788995,5194.16614489164,-1215.2866790622083,-2622.643631571371,-3045.7595947605478,1309.6563325954867,4267.780156368106,-14446.603337250108
4.422,990258,2491.841414835779,-977.292712616244,2780.8715995497464,-970.200674114868,-1047.0349002791672,5455.571006886753,4456.391470904495,-12190.1472051665
4.4225,990259,2374.9806791082856,-909.843281110624,2639.9596661201076,1567.0095548571262,2246.009249472274,1577.3732736381153,4687.52614633252,-14183.0152884178
4.423,990260,7494.871545126021,2866.0608463186945,-3421.296116981335,3181.0004714226584,6149.354656785158,-4546.303412014862,6254.716673015085,-17978.404663671423
4.4235,990261,10903.577370777966,4505.96002396299,-13009.147551125348,2289.7074607233817,10730.217474373256,-5692.955338748636,8701.281988468965,-18428.641428432573
4.424,990262,12282.602252540557,4094.793862279491,-22067.780564005985,-1708.7033059615742,15332.805449666052,-2073.239883385817,9146.939344626808,-15007.41715575953
4.4245,990263,15186.972092599355,5407.963982904903,-26760.624835031434,-6727.205834744098,16639.05697141987,1281.2582316437938,6184.176139031239,-11211.596747823622
4.425,990264,18481.530596223114,7682.623033411924,-24897.82215136133,-8661.946484115433,11082.56692932775,1784.9355947925505,2541.9916477914303,-8013.879166070012
4.4255,990265,18090.77472364711,6749.838963835826,-18044.440084824608,-6053.317223287762,615.9480165451678,528.9945287187438,1196.0842489514907,-3083.8831735859894
4.426,990266,15435.598197751513,4036.973071962595,-11818.427888014277,-3298.924283537097,-6519.116563478823,-1152.5306889619496,302.37500277398067,3014.053151504053
4.4265,990267,16504.413742945806,6919.032895791155,-11534.629689470596,-6466.626008186613,-3908.4397963740266,-2684.4193413570174,-3906.148076597565,5076.8162732488745
4.427,990268,21341.983356168632,16939.249745620353,-16639.355634640022,-15343.338339647438,5399.513264460671,-2600.0046904861665,-9469.768360454713,371.72065897865104
4.4275,990269,21059.603088087555,23784.503576028423,-20996.545379856507,-21882.847538763155,12552.480393044498,894.1822653347263,-9356.887336896863,-6054.489066978676
4.428,990270,9325.531705860078,17236.36393184145,-19705.466891238313,-18196.86365053131,13208.267522881853,6688.158521045734,-1705.7017094056137,-6850.2894304538495
4.4285,990271,-7275.163801414844,2234.06561951113,-14438.11681844724,-5383.591637941686,10707.115090222298,9854.57773242546,5696.223538492579,-1395.1097228476974
4.429,990272,-15823.196415974504,-5532.615670760322,-10413.205889199302,7112.8574208420105,9559.870011963176,5944.570698270811,4771.14154956325,4380.578295294876
4.4295,990273,-12857.636103700996,203.84466651891853,-8574.76479953472,11434.012379718471,9669.363038757227,-3474.5490117562586,-2663.7441919025514,6263.474021899885
4.43,990274,-8119.657345257539,7695.919928769421,-3326.384401165782,9409.959685529706,7790.574558330281,-10941.022414832138,-7896.557150974939,5387.167139600977
4.4305,990275,-11167.124075735652,2652.293570417907,10359.187185554074,9207.488837684403,2031.1346500880754,-10156.418599201657,-6072.029953428093,3145.4683846209664
4.431,990276,-19022.496669089654,-13234.595219867013,29151.743192265953,14845.281473905852,-6241.761776299329,-2523.029453445124,-382.1296525895923,-2593.0118948810778
4.4315,990277,-20799.421723227522,-25350.556158377018,43182.64232658878,21964.844397967427,-13604.230972127629,4644.8500624540975,3103.2480861134463,-13141.376019391624
4.432,990278,-11908.95811727727,-24675.997168688464,45542.32775175609,24168.719068638246,-16964.112234618176,5985.413607619164,1600.212840225562,-23747.605747655165
4.4325,990279,759.5792957567028,-16246.997458794922,38117.71294249165,20160.078467859217,-15591.530786813644,2604.3970548130455,-3196.5597099098522,-26606.679805402222
4.433,990280,7427.14117604604,-9595.796196659529,28033.031052473045,13275.378860805373,-11471.594040422795,-873.997966038467,-7598.1081181424925,-19196.054768061185
4.4335,990281,5517.470104226348,-7526.223761552968,20457.83184558878,6970.8830950104275,-7517.39755905425,-1696.3887231382541,-8718.146743424952,-7488.028257655127
4.434,990282,-22.656760757794473,-6751.293159077399,15658.482550377588,2994.364526682284,-5175.347867268969,-647.9355183779371,-6133.171955595826,77.55818401806027
4.4345,990283,-4035.881879259643,-4942.006697764219,11260.307131804362,1929.8711065738116,-3717.748877326044,600.6418144274321,-1930.7602020745908,835.5776036189
