tiempo_s,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
0.0385,16534.662538342214,28588.76174259347,-56993.848352035362,-12776.069652053378,16512.543141954098,-36522.01367910346,13738.959220042914,30917.005040259508
0.039,18018.309272062274,35349.318134294925,-78891.386695602268,-16337.288970974812,22522.597923163441,-33237.121441836884,13903.872107255669,38671.699671637653
0.0395,2796.4119588735266,26593.925420462307,-78885.166749604454,-16748.155820749256,20447.705612062604,-10505.730040942741,13242.864463626665,43058.145156271326
0.040000000000000001,-20421.052085804989,5204.4430410935202,-51046.949066361907,-11681.255757513532,10233.989145178506,16700.845545396412,11386.926063839259,39623.053114172741
0.040500000000000001,-32464.871535642167,-14307.387515557175,-8997.8708975388381,-3720.133374051898,-3107.242300018765,29660.663460411997,6565.2624547368314,26371.579707660003
0.041000000000000002,-23691.235326964612,-20783.419546619822,27887.293634152938,1835.005707027889,-13947.388911478629,24106.417793993871,-2338.7667182113346,6932.093368099715
0.041500000000000002,-3480.0165494771391,-16576.167884032126,50649.326249740392,2662.7333525147624,-20043.493735992372,12915.132315085553,-13881.748715429108,-12245.765032409956
0.042000000000000003,11320.543078886752,-11587.570175733181,60376.75954120067,1429.1529512400812,-22094.219268684708,10586.341342779422,-23950.651013508264,-26080.356456180787
0.042500000000000003,13364.736033245958,-10894.019767140573,58420.964694360351,1705.9233389880028,-20821.144759112249,18019.21802582204,-27927.357239486835,-31868.320326676727
0.042999999999999997,8150.8227687647268,-11240.068926203592,45009.769278838961,3412.1707053429345,-16179.141314525588,24704.310833250616,-24337.799528130854,-29520.063817337155
0.043499999999999997,4089.9295748282184,-7715.0951950153321,25245.605502171078,3638.7545726415647,-9041.3745720016304,23490.856790383565,-16633.522486972368,-23075.154186035084
0.043999999999999997,3556.6220792769586,-360.73843368438611,8582.3642134905713,1023.833565856708,-1897.5158259495904,18207.467467647712,-10243.92657648866,-18868.106490149319
0.044499999999999998,3713.917829840816,6335.3831948385041,268.18675794603314,-2687.6119251449054,2813.9112684401607,15816.542520420873,-7470.9390776153105,-18789.390568726172
0.044999999999999998,2829.8859570201021,8627.7714405785282,-2862.1253690181784,-5289.7982412564743,4430.8772633207591,15954.422581020663,-6172.4647636147638,-17518.568868050636
0.045499999999999999,2896.0493096183618,7151.9138910054644,-6790.9405125575395,-6542.5456213052785,4026.7659294058212,12350.75325503346,-3481.0980595780784,-9610.8981916222147
0.045999999999999999,5431.8870410132067,5406.2746225525188,-12725.426388970151,-7383.2060505755144,3203.3447119929733,2878.4685669927276,528.15427168232418,2660.5032253119061
0.0465,6843.5519753622111,5085.8462800797724,-16064.910996488954,-8125.2887249727355,2826.6418181053159,-6094.4103452851959,3523.2348550993529,12005.335138100232
0.047,1407.7238624433521,3850.2851442319097,-11262.314122994489,-8200.1305883772002,2206.3491580215004,-6849.0826220770068,3867.2700905924448,14979.899078159498
0.047500000000000001,-9823.0384990864186,-887.76832677552284,2277.3337215691517,-7166.5027449445352,-164.87876808834062,-6.5588339347750662,1595.5225649022359,14175.890886358207
0.048000000000000001,-16326.99383415024,-6352.6012023975663,17188.799946251598,-5689.9107700458517,-4214.8390550240729,5256.7023846054608,-2585.1980392759178,12724.040570036595
0.048500000000000001,-8274.2073796496461,-5169.7777341719866,21226.147481531156,-5866.8084536501628,-7210.9691923999344,1173.1499339783409,-7366.4445798128891,11488.909924175121
0.049000000000000002,11236.140474953714,6527.6694414229096,6747.7353492993489,-9948.412088021938,-6323.7631547687579,-10027.753687107539,-10017.697752914921,11806.081417137188
0.049500000000000002,27490.33658608999,22999.672480729976,-20970.033654073599,-17514.659517037926,-1899.6367343185266,-18768.964705833114,-7449.3905635783376,16112.676108021544
0.050000000000000003,28102.730356906155,32703.826468880601,-46287.285008789579,-24258.825494321147,2802.7640252746787,-18237.397099368707,759.0981457889975,24415.088605629
0.050500000000000003,13874.683329559844,28663.264266992286,-55738.271776634254,-25525.072587891824,4760.4888941930985,-10133.312362774508,11092.711735614284,33005.508500941112
0.050999999999999997,-3508.4831114118133,14678.566488897384,-47551.130968383128,-21114.278336844618,3291.8123412868663,-1168.7978389071359,18475.280633639304,36897.030791723089
0.051499999999999997,-12366.988513594191,920.03173401233653,-29280.176465904286,-14550.2053795703,-324.65122680394416,3590.1901137024724,19809.740528406175,32202.059209751718
0.051999999999999998,-10260.305358704441,-6574.1138895855329,-9258.4495532008332,-7505.888697358896,-4238.2416665266101,3367.802246069512,15678.221024050061,18790.975895256743
0.052499999999999998,-4339.8806251001815,-10319.88337335201,7090.7834181428479,1881.2023178498866,-6940.2997861183967,-20.994373633468058,9589.633493701418,3059.4389285099005
0.052999999999999999,-2443.4606263381102,-14298.695576662003,15100.35141474591,13813.660426827573,-7566.9333340951816,-4584.2122411215278,5187.2073117225118,-5207.9173750791797
0.053499999999999999,-3764.4468457708463,-15742.311116614273,10504.507519903163,22784.47089110774,-5957.7599663553519,-9194.0501453588986,3227.6599398832368,-1858.0702767947405
0.053999999999999999,-590.5629550132071,-8787.6570608817583,-5764.3694092511214,21768.076789151099,-2701.4364960157545,-13247.471519371276,1764.0203610675089,7559.4002903145047
0.0545,9942.614111273806,4767.6218018098025,-24474.888677622577,10146.589166802331,903.69323378270019,-15686.815609829806,-68.311828602052628,14469.4978023858
0.055,19200.073318125451,13767.728066532847,-33441.139198619356,-4194.2708523692527,3113.2455108872923,-14860.022684759966,15.577544140539885,16398.808296062445
0.055500000000000001,15679.045065517728,8946.9310800539606,-27575.595678632246,-11326.000233686664,2664.5799051695608,-10422.025235997357,4283.7348447194436,17749.330252855572
0.056000000000000001,-797.46248116675065,-6727.0336286037373,-12510.728439094824,-7410.0532270380318,106.6342013071403,-5516.8111484023775,10858.141208494908,21997.313514503676
0.056500000000000002,-17499.19411596602,-21001.028580981649,1974.2317526387715,3383.2140855564521,-2054.3258494495099,-5061.4731891830197,14653.548008943199,25605.027888441775
0.057000000000000002,-22361.728667887906,-24444.51091789834,10309.33223094841,13583.424906394524,-1354.5417942567728,-9947.0124475946795,12412.758282829673,21802.278407465099
0.057500000000000002,-16003.045330116158,-18506.870480533275,13782.762368623054,18458.207017205819,1776.292709614052,-14321.232539186563,5594.8508110221446,9219.0354433709399
0.058000000000000003,-7715.6912274299721,-11430.716940633072,16637.714846391777,18006.404316467866,3625.0376158175641,-11677.340674040051,-1429.8307485258083,-6015.5771880482862
0.058500000000000003,-2852.9642701225421,-8133.6476132553107,20574.718552753628,14868.55612283478,672.89823792610332,-3217.9901740232926,-5165.3845812101499,-16746.186274903208
0.058999999999999997,470.16782164857068,-6766.0227466497854,23287.213023927834,11500.218707800661,-6184.7769561593122,3389.7309321949324,-5014.0681327469501,-20682.462650015947
0.059499999999999997,3718.2008700249971,-4463.19369745109,21921.696894803044,8834.345168039923,-11764.204513850535,3862.6380024924692,-2480.8826509268074,-19628.600073132002
0.059999999999999998,4142.1817771452061,-2106.49490065809,16738.849622937785,6660.3938783835638,-11692.045475167381,1883.7916676308469,639.86341301939501,-16266.539983291321
0.060499999999999998,596.23345868107208,-1224.9901747177587,10391.343112564926,4709.2812493028314,-6518.5476404316041,2543.7872251774215,3111.4225988201188,-13608.529829397005
0.060999999999999999,-2618.627777725912,224.80428173073187,4793.2949884813597,3103.5512805019134,-47.079651303746232,5382.8617181619447,4128.3087283763716,-14967.113568222661
0.061499999999999999,-1424.737387006744,4810.5284671260979,720.10848445009469,2037.3323025031204,4956.4949478451199,6769.6566448106041,3314.5138164673454,-21183.897276195647
0.062,2443.514277090102,10093.611928562601,-730.43322219821312,1669.5733866648534,8146.574204009823,5964.3964410597628,992.19791496756807,-28579.434930156498
0.0625,5337.234616679485,10860.471515483388,595.50350451884151,2176.1078270492198,10123.496730259789,5078.4914021254235,-1913.5047207013813,-32257.800875414778
0.063,7626.2643968450893,6809.7300240330114,1759.1287495235938,3150.1460036288136,11384.283873722557,4911.3821539140063,-4232.7158872899763,-31408.2193143771
0.063500000000000001,11021.108846006828,3550.6496044198375,-790.34974123542634,3339.8773011435133,12355.232232557697,4577.0899611896311,-4727.8935838407233,-29325.714620241353
0.064000000000000001,12923.959022138444,4930.4349867966703,-6381.8763517638799,1943.4205564493313,13196.529589238111,4078.1309281812682,-2596.6488527661568,-28093.949878273801
0.064500000000000002,9366.6603684198926,8430.1795239661551,-10450.79907928998,-329.60906223935308,13488.919708515163,3822.9207494043003,1274.2096669983512,-25602.481875774523
0.065000000000000002,2317.9322169860679,9936.8687284890766,-10009.105474515673,-2360.2945379192424,12682.960865574707,2658.8541107348829,3861.2371470955804,-19088.453056445396
0.065500000000000003,-1596.6614672988071,9412.2200531139624,-6624.2067688286261,-3909.046205659688,10813.14902794818,-615.59892673627837,2200.8270580168173,-9680.682770555577
0.066000000000000003,626.42303904011715,9532.8550362832702,-3778.7478835624024,-4836.3051139181152,8690.6226633475635,-5409.4376379962341,-3417.5152738843972,-1407.8948293098147
0.066500000000000004,6068.8439796925395,11828.549622236769,-3856.8585311427996,-4277.9297672209541,7884.2631387619385,-11708.742733188075,-9151.6746516737658,3213.5489425343549
0.067000000000000004,11042.452536671231,16372.582023206458,-8696.4539093853091,-2039.684896974486,10169.846388478165,-21048.454859172751,-10809.067555944857,5008.7802731215379
0.067500000000000004,13652.118206290721,22268.708766651369,-19794.965670786427,76.204390592749405,15430.34954284117,-31009.288354048149,-7094.5172563939632,6471.3903748525445
0.068000000000000005,11917.086461563613,25872.502485745637,-34039.766783337764,67.107970363402274,19678.467159963802,-32593.999371326456,-353.74978921202273,9452.3518662397801
0.068500000000000005,4510.6317629236073,21171.94255840205,-40646.091756565627,-1196.0886762500304,17028.38481234869,-19660.815678506471,4923.4076885819995,13868.62928906575
0.069000000000000006,-5794.5630336369086,5596.5930319962226,-28194.789960434369,-307.15818012049203,5441.7844137409047,642.33165988884321,4928.2020650129507,17687.60000355286
0.069500000000000006,-12792.082558120566,-14809.097291780092,2713.1679525621566,4220.9166649512717,-9875.7006149912813,13502.356229517971,-939.50056164089528,17979.940179501442
0.070000000000000007,-12194.811910796883,-28721.536357384961,37076.220065743895,8851.4318090216366,-20338.438433380605,12980.847013779621,-10195.78035406118,12542.06816707848
0.070499999999999993,-5351.6818976035647,-29378.673931579237,57928.918008831839,8259.1857174715187,-21581.448132301932,7579.5065650290417,-19411.432744560716,1955.626414713035
0.070999999999999994,2063.0160213780073,-20349.22451284503,59193.207033115905,1641.7136896221127,-16313.502678412113,8027.4010438340665,-25158.034096705047,-9104.576499987932
0.071499999999999994,4437.3417309609395,-10719.351581488403,46167.99498362204,-6144.5169652580116,-9785.6525040739889,14641.811608747092,-24106.39143830703,-14491.235834202635
0.071999999999999995,424.66207646214025,-5620.7296480426776,27833.087961902158,-10156.141535670193,-4452.4300804084523,19841.582313160754,-15264.032069087669,-12605.99901831605
0.072499999999999995,-6211.5476019390644,-3384.5452541369978,11254.355243692517,-10154.753920058582,-64.157628510994982,19145.957819224153,-2337.431804621694,-8247.8768536493553
0.072999999999999995,-10582.01800055734,-1295.0537846445441,468.91152161341597,-9023.4310922307668,3168.0953556278873,15044.606471559251,8651.1456517318948,-6432.2561230997871
0.073499999999999996,-11587.039910944399,-324.55050362019028,-3523.6194531836336,-8270.0831507625953,4033.7265228582874,11583.831243356934,14541.848514610047,-6454.1132623144367
0.073999999999999996,-11730.915063113014,-2394.9299466851626,-2778.0302452055512,-6882.5983723319623,2360.6045064479149,9422.3361046167483,16216.122072749051,-4212.5890564780675
0.074499999999999997,-12478.289254740434,-5924.319323636304,-1005.8185505277543,-4034.6963505308049,-397.6646733411726,6624.812693380085,15380.052826885974,1835.92263251041
0.074999999999999997,-12001.558170186487,-6984.1165808128644,-869.24623228577548,-1048.1398902636211,-2659.6164904873294,1676.4435946026533,12781.405678094718,9104.8280913387171
0.075499999999999998,-8190.4025089448842,-3874.2342989241479,-2474.2781423608794,-42.389979178467911,-3707.8853786322252,-5155.9898747504594,9565.8237515160108,13879.356431275082
0.075999999999999998,-2252.438169165096,977.00595840900496,-4541.4601322840681,-1519.4983533875456,-3562.6870543749483,-11895.211427196751,7851.0873860415177,14943.201791957874
0.076499999999999999,2235.8911050265215,3359.119627659793,-6617.4615781531147,-3927.4644698621332,-2902.7055189419916,-15529.716323868251,8855.4337713907844,14526.903386748385
0.076999999999999999,3562.1594327836465,1324.5045427843779,-9288.5084253290242,-5154.2122370611187,-2811.5478183364257,-13910.196617151283,11247.546851236293,15030.254271073536
0.077499999999999999,3170.6150432775012,-3114.7089738863169,-11679.606969391753,-4000.0153975726735,-3843.8368658046825,-7869.064437470277,11991.847731475547,15344.769869372652
0.078,2085.6681371672403,-6652.6999396022429,-10316.160040274668,-781.57450185042353,-5455.8645188126475,-723.750131672934,9189.8449719591081,12654.536023086563
0.0785,-643.0888483506078,-7960.3189215356269,-3426.4989127085109,2892.460477869281,-6568.3363364213265,4225.9253380488644,4200.708102253684,7279.149100844239
0.079000000000000001,-2851.368850077944,-6240.144521164767,2828.1327202145903,4998.3990015873933,-6069.1031761953127,4271.815153970424,307.69324196026446,2754.5764297053511
0.079500000000000001,3366.0079279028591,1922.0856662794843,-3944.723912587016,3911.532944345458,-2541.7332406073051,-3137.0020622975176,-1010.7817951711909,1434.6144721352298
0.080000000000000002,21791.46865637166,18865.996261215514,-29652.515758955684,-1142.5201935978839,5038.7489377209804,-16800.064369291642,-1258.4955112156276,3157.3819777526696
0.080500000000000002,40803.774330356318,37764.127740046461,-63227.07709723591,-9101.4513998255206,15084.270958591711,-27991.120976786442,-1610.0744164191492,8277.5508612725425
0.081000000000000003,41993.322849171193,44955.395557327844,-84625.671151231101,-16116.305156613416,23237.437074816567,-27464.067877798247,-304.94772299710894,18324.836427324277
0.081500000000000003,23342.483992266596,35496.731782748109,-84905.910721793305,-17644.568178118578,26223.45549383073,-18577.215972086989,4430.7753066047881,31634.248296548667
0.082000000000000003,3834.5182865854731,20946.136938153002,-71765.093309845717,-13082.789866619169,24569.71890935273,-14923.551351098104,9962.8562338579868,40458.204159613852
0.082500000000000004,-1680.6401589164234,14284.695081802558,-52545.299365096856,-6441.6527335862411,19558.391501024726,-19910.955128502654,10801.132409486745,35934.328393788179
0.083000000000000004,-2314.3447142663936,11399.304488707203,-21923.177101358779,-781.67733487229998,9398.754599723783,-18336.642896116791,5019.6333792697587,17538.149578913512
0.083500000000000005,-15168.07614781439,-2420.3950966842431,25194.896297071824,5362.12139937956,-8051.0343478508721,2630.116999301848,-3471.7323407486274,-4075.8967626550975
0.084000000000000005,-37262.054603936529,-28944.194347746619,76780.421975148187,13737.802971574522,-29225.704213173674,32057.93192720665,-10193.064021336639,-16951.139687735951
0.084500000000000006,-47589.801453723834,-51148.735026380666,110930.08236123274,21650.957531014108,-45189.368476105512,46715.892299666739,-15053.209793239417,-20315.817442464155
0.085000000000000006,-35143.792880891153,-53503.213573239875,116422.95430215031,24636.422553874771,-49163.523412914641,39476.091732583751,-19946.488141367772,-22778.4505801954
0.085500000000000007,-12225.545002269559,-38952.837705087215,98070.952387244412,21676.845440239485,-41656.993132429023,24667.372211755326,-23678.294991246607,-27901.499208206827
0.085999999999999993,1725.3763764344694,-21750.636092582357,66570.987929325463,15232.704420060079,-28197.409005073638,17469.276692349704,-22611.271826272805,-28439.028494240963
0.086499999999999994,19.487502756979666,-11307.172956643048,32604.89015887904,8090.4280051265523,-15028.640459366739,19162.465092141421,-15755.042800901268,-17786.414541992955
0.086999999999999994,-10016.253173537418,-8203.6927434420213,7687.0560668741673,2390.5543853998315,-7080.069648562574,22633.510265643155,-6530.1180706389132,-880.98708173620253
